# Forces        
# CofR          : (0.000000000e+00 0.000000000e+00 0.000000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
12.16           	((-3.142546780e+00 -4.347715371e+00 2.229216726e-17) (-1.567641010e-01 -1.660648923e+00 1.176508384e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.086928843e+00 -7.856366949e-01 4.197521299e+01) (4.151622307e-01 -3.919102526e-02 4.436649946e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.2            	((-3.128007013e+00 -4.356612928e+00 2.264674360e-17) (-1.575618349e-01 -1.661367168e+00 1.166826858e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.089153232e+00 -7.820017534e-01 4.196245856e+01) (4.153417919e-01 -3.939045873e-02 4.435915499e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.24           	((-3.113331426e+00 -4.363386340e+00 2.298208042e-17) (-1.579556454e-01 -1.661923814e+00 1.157147418e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.090846585e+00 -7.783328564e-01 4.195033394e+01) (4.154809536e-01 -3.948891135e-02 4.435138454e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.28           	((-3.100797238e+00 -4.372074288e+00 2.328751534e-17) (-1.584039682e-01 -1.662817548e+00 1.149623536e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.093018572e+00 -7.751993095e-01 4.193951461e+01) (4.157043870e-01 -3.960099205e-02 4.434642954e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.32           	((-3.106408589e+00 -4.384927249e+00 2.356102536e-17) (-1.584869739e-01 -1.663107983e+00 1.140425416e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.096231812e+00 -7.766021471e-01 4.190530898e+01) (4.157769958e-01 -3.962174349e-02 4.434963480e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.36           	((-3.130823352e+00 -4.367101289e+00 2.377819127e-17) (-1.614372775e-01 -1.661703574e+00 1.138408655e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.091775322e+00 -7.827058381e-01 4.187162981e+01) (4.154258934e-01 -4.035931938e-02 4.430949268e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.4            	((-3.129100525e+00 -4.395363582e+00 2.403038318e-17) (-1.613397941e-01 -1.662390388e+00 1.133792062e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.098840896e+00 -7.822751313e-01 4.185465778e+01) (4.155975971e-01 -4.033494853e-02 4.429506988e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.44           	((-3.121544985e+00 -4.407573783e+00 2.427865389e-17) (-1.614891358e-01 -1.663266308e+00 1.128954185e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.101893446e+00 -7.803862462e-01 4.184046821e+01) (4.158165770e-01 -4.037228395e-02 4.428524400e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.48           	((-3.111235094e+00 -4.412563399e+00 2.452295155e-17) (-1.615555610e-01 -1.664236995e+00 1.124262949e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.103140850e+00 -7.778087735e-01 4.182821259e+01) (4.160592486e-01 -4.038889025e-02 4.427786236e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.52           	((-3.099266092e+00 -4.414373964e+00 2.475922403e-17) (-1.614198548e-01 -1.665215582e+00 1.119759920e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.103593491e+00 -7.748165230e-01 4.181760258e+01) (4.163038954e-01 -4.035496369e-02 4.427173214e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.56           	((-3.086925990e+00 -4.416459609e+00 2.498870583e-17) (-1.610450906e-01 -1.666169131e+00 1.115337787e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.104114902e+00 -7.717314974e-01 4.180846087e+01) (4.165422829e-01 -4.026127265e-02 4.426630178e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.6            	((-3.073230840e+00 -4.417071092e+00 2.520745753e-17) (-1.605148837e-01 -1.667131904e+00 1.110983604e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.104267773e+00 -7.683077101e-01 4.180035524e+01) (4.167829759e-01 -4.012872093e-02 4.426119831e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.64           	((-3.056320212e+00 -4.414978064e+00 2.541653630e-17) (-1.596071836e-01 -1.667950591e+00 1.108166743e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.103744516e+00 -7.640800529e-01 4.179172516e+01) (4.169876477e-01 -3.990179590e-02 4.425667441e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.68           	((-3.040417617e+00 -4.413219502e+00 2.560738521e-17) (-1.588587546e-01 -1.668646826e+00 1.105212340e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.103304876e+00 -7.601044043e-01 4.178454021e+01) (4.171617065e-01 -3.971468865e-02 4.425314375e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.72           	((-3.024897220e+00 -4.409932823e+00 2.578172859e-17) (-1.579272780e-01 -1.669174446e+00 1.102467981e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.102483206e+00 -7.562243049e-01 4.177851420e+01) (4.172936115e-01 -3.948181949e-02 4.425035550e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.76           	((-3.009596983e+00 -4.406178856e+00 2.593953392e-17) (-1.568071402e-01 -1.669504943e+00 1.099974856e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.101544714e+00 -7.523992457e-01 4.177351526e+01) (4.173762358e-01 -3.920178504e-02 4.424879363e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.8            	((-2.994142574e+00 -4.401923233e+00 2.607969105e-17) (-1.554567583e-01 -1.669648459e+00 1.097734033e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.100480808e+00 -7.485356435e-01 4.176942245e+01) (4.174121148e-01 -3.886418957e-02 4.424847204e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.84           	((-2.979575185e+00 -4.396340448e+00 2.620173268e-17) (-1.539305256e-01 -1.669591988e+00 1.095988160e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.099085112e+00 -7.448937962e-01 4.176647502e+01) (4.173979971e-01 -3.848263139e-02 4.424973929e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.88           	((-2.966526522e+00 -4.390200908e+00 2.630590980e-17) (-1.522897806e-01 -1.669371874e+00 1.094794764e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.097550227e+00 -7.416316306e-01 4.176475849e+01) (4.173429685e-01 -3.807244515e-02 4.425249933e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.92           	((-2.954556895e+00 -4.383038391e+00 2.639350678e-17) (-1.505377277e-01 -1.669029232e+00 1.093938839e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.095759598e+00 -7.386392237e-01 4.176420486e+01) (4.172573079e-01 -3.763443193e-02 4.425647780e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.96           	((-2.942461635e+00 -4.374848009e+00 2.646692934e-17) (-1.486470130e-01 -1.668620259e+00 1.093524609e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.093712002e+00 -7.356154087e-01 4.176460710e+01) (4.171550648e-01 -3.716175325e-02 4.426155188e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13              	((-2.930612520e+00 -4.365679140e+00 2.652739155e-17) (-1.466246776e-01 -1.668157603e+00 1.093543303e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.091419785e+00 -7.326531299e-01 4.176573402e+01) (4.170394007e-01 -3.665616941e-02 4.426746893e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.04           	((-2.911114042e+00 -4.394898783e+00 2.657175805e-17) (-1.438909102e-01 -1.670269517e+00 1.089076446e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.098724696e+00 -7.277785105e-01 4.178952380e+01) (4.175673792e-01 -3.597272756e-02 4.428586670e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.08           	((-2.882475264e+00 -4.358056134e+00 2.662817230e-17) (-1.402931321e-01 -1.671232978e+00 1.088617111e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.089514033e+00 -7.206188159e-01 4.179596137e+01) (4.178082444e-01 -3.507328303e-02 4.429104724e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.12           	((-2.847828643e+00 -4.332349765e+00 2.674716719e-17) (-1.351874374e-01 -1.670323579e+00 1.088077694e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.083087441e+00 -7.119571608e-01 4.180075496e+01) (4.175808946e-01 -3.379685936e-02 4.430518458e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.16           	((-2.838532733e+00 -4.312093088e+00 2.679074972e-17) (-1.334796251e-01 -1.668223967e+00 1.087876622e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.078023272e+00 -7.096331832e-01 4.180787651e+01) (4.170559917e-01 -3.336990629e-02 4.431832241e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.2            	((-2.829184685e+00 -4.299144211e+00 2.678834257e-17) (-1.310906904e-01 -1.666798918e+00 1.089177493e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.074786053e+00 -7.072961713e-01 4.181333086e+01) (4.166997296e-01 -3.277267260e-02 4.432943392e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.24           	((-2.820159602e+00 -4.287086192e+00 2.675602958e-17) (-1.284403981e-01 -1.665532698e+00 1.091384510e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.071771548e+00 -7.050399004e-01 4.181927991e+01) (4.163831744e-01 -3.211009952e-02 4.433954578e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.28           	((-2.811998335e+00 -4.274318128e+00 2.670541588e-17) (-1.256898660e-01 -1.664282780e+00 1.093930262e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.068579532e+00 -7.029995838e-01 4.182635896e+01) (4.160706951e-01 -3.142246650e-02 4.434996394e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.32           	((-2.804436187e+00 -4.259797774e+00 2.664481950e-17) (-1.227935180e-01 -1.662962990e+00 1.096723344e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.064949444e+00 -7.011090466e-01 4.183453308e+01) (4.157407474e-01 -3.069837950e-02 4.436147776e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.36           	((-2.797106890e+00 -4.244034147e+00 2.658037275e-17) (-1.198186140e-01 -1.661555767e+00 1.099521755e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.061008537e+00 -6.992767225e-01 4.184366910e+01) (4.153889417e-01 -2.995465351e-02 4.437437517e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.4            	((-2.790042699e+00 -4.227563822e+00 2.651608122e-17) (-1.168030142e-01 -1.660062200e+00 1.102270614e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.056890955e+00 -6.975106749e-01 4.185346659e+01) (4.150155500e-01 -2.920075356e-02 4.438836354e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.44           	((-2.784017851e+00 -4.212193921e+00 2.645332331e-17) (-1.138186008e-01 -1.658528408e+00 1.104902573e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.053048480e+00 -6.960044627e-01 4.186388338e+01) (4.146321020e-01 -2.845465019e-02 4.440313837e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.48           	((-2.777404796e+00 -4.196104298e+00 2.639280611e-17) (-1.107867910e-01 -1.656975363e+00 1.107679176e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.049026075e+00 -6.943511989e-01 4.187426522e+01) (4.142438407e-01 -2.769669776e-02 4.441789110e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.52           	((-2.770449075e+00 -4.180435234e+00 2.633358976e-17) (-1.078440227e-01 -1.655459830e+00 1.110195901e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.045108809e+00 -6.926122688e-01 4.188504455e+01) (4.138649574e-01 -2.696100567e-02 4.443256168e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.56           	((-2.763556635e+00 -4.164628489e+00 2.627258604e-17) (-1.049548149e-01 -1.653989910e+00 1.112635320e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.041157122e+00 -6.908891588e-01 4.189609532e+01) (4.134974774e-01 -2.623870373e-02 4.444692881e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.6            	((-2.757807433e+00 -4.151325991e+00 2.620613517e-17) (-1.021225748e-01 -1.652617278e+00 1.115008896e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.037831498e+00 -6.894518581e-01 4.190734156e+01) (4.131543195e-01 -2.553064370e-02 4.446134875e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.64           	((-2.760126555e+00 -4.131136441e+00 2.608849990e-17) (-1.008211433e-01 -1.651724019e+00 1.118474473e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.032784110e+00 -6.900316388e-01 4.191993616e+01) (4.129310047e-01 -2.520528582e-02 4.447032583e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.68           	((-2.740961245e+00 -4.119330021e+00 2.606029342e-17) (-9.580184073e-02 -1.650574485e+00 1.121008478e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.029832505e+00 -6.852403114e-01 4.192964429e+01) (4.126436213e-01 -2.395046018e-02 4.448722652e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.72           	((-2.736078409e+00 -4.102493108e+00 2.597415781e-17) (-9.290029151e-02 -1.649145944e+00 1.124307915e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.025623277e+00 -6.840196023e-01 4.194113141e+01) (4.122864859e-01 -2.322507288e-02 4.450141639e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.76           	((-2.731613019e+00 -4.086391283e+00 2.586966995e-17) (-8.986640543e-02 -1.647952316e+00 1.128166028e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.021597821e+00 -6.829032548e-01 4.195294331e+01) (4.119880789e-01 -2.246660136e-02 4.451538938e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.8            	((-2.725824799e+00 -4.070245765e+00 2.575176224e-17) (-8.668088622e-02 -1.646817809e+00 1.132345936e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.017561441e+00 -6.814561997e-01 4.196512614e+01) (4.117044522e-01 -2.167022155e-02 4.452930415e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.84           	((-2.718951012e+00 -4.052841071e+00 2.562386356e-17) (-8.335312869e-02 -1.645669407e+00 1.136664561e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.013210268e+00 -6.797377530e-01 4.197778353e+01) (4.114173517e-01 -2.083828217e-02 4.454333880e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.88           	((-2.713302391e+00 -4.035172677e+00 2.548666204e-17) (-7.992225407e-02 -1.644514077e+00 1.141152010e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.008793169e+00 -6.783255977e-01 4.199113183e+01) (4.111285191e-01 -1.998056352e-02 4.455774398e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.92           	((-2.707507511e+00 -4.016599623e+00 2.534296036e-17) (-7.639852126e-02 -1.643322230e+00 1.145801422e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.004149906e+00 -6.768768776e-01 4.200503411e+01) (4.108305575e-01 -1.909963031e-02 4.457264597e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
13.96           	((-2.699755831e+00 -4.001063612e+00 2.517588258e-17) (-7.222973134e-02 -1.645743092e+00 1.150132193e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.000265903e+00 -6.749389578e-01 4.201784474e+01) (4.114357731e-01 -1.805743284e-02 4.457687281e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14              	((-2.699794282e+00 -3.980078768e+00 2.496601557e-17) (-6.850562090e-02 -1.644973270e+00 1.156658260e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.950196921e-01 -6.749485706e-01 4.203272514e+01) (4.112433176e-01 -1.712640522e-02 4.459249216e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.04           	((-2.698643137e+00 -3.957114431e+00 2.473391385e-17) (-6.463879996e-02 -1.644034968e+00 1.164208442e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.892786077e-01 -6.746607842e-01 4.204900110e+01) (4.110087421e-01 -1.615969999e-02 4.461000212e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.08           	((-2.696158325e+00 -3.934610298e+00 2.449201991e-17) (-6.056697167e-02 -1.643026898e+00 1.172091321e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.836525745e-01 -6.740395813e-01 4.206623713e+01) (4.107567246e-01 -1.514174292e-02 4.462778246e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.12           	((-2.692678829e+00 -3.911945067e+00 2.425383667e-17) (-5.626846055e-02 -1.641957905e+00 1.179856961e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.779862666e-01 -6.731697073e-01 4.208422736e+01) (4.104894764e-01 -1.406711514e-02 4.464517223e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.16           	((-2.688882838e+00 -3.889444023e+00 2.402929029e-17) (-5.184633705e-02 -1.640840947e+00 1.186912949e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.723610059e-01 -6.722207096e-01 4.210279236e+01) (4.102102368e-01 -1.296158426e-02 4.466213962e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.2            	((-2.683696908e+00 -3.866450658e+00 2.382202267e-17) (-4.759344574e-02 -1.639435501e+00 1.193484556e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.666126646e-01 -6.709242270e-01 4.212095508e+01) (4.098588752e-01 -1.189836144e-02 4.467941144e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.24           	((-2.659829975e+00 -3.835754803e+00 2.364813346e-17) (-4.372266061e-02 -1.638409994e+00 1.202396991e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.589387006e-01 -6.649574938e-01 4.216240769e+01) (4.096024986e-01 -1.093066515e-02 4.468831643e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.28           	((-2.664622680e+00 -3.815403818e+00 2.347092745e-17) (-3.912181650e-02 -1.636479189e+00 1.205240324e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.538509545e-01 -6.661556700e-01 4.215809120e+01) (4.091197972e-01 -9.780454124e-03 4.472031838e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.32           	((-2.659817793e+00 -3.793514152e+00 2.330806426e-17) (-3.533908652e-02 -1.635054715e+00 1.209530539e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.483785381e-01 -6.649544482e-01 4.217516311e+01) (4.087636787e-01 -8.834771631e-03 4.473387109e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.36           	((-2.653154688e+00 -3.769887816e+00 2.314572269e-17) (-3.155430966e-02 -1.633612672e+00 1.213890468e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.424719540e-01 -6.632886720e-01 4.219244094e+01) (4.084031681e-01 -7.888577415e-03 4.475044820e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.4            	((-2.645044398e+00 -3.744522958e+00 2.297566719e-17) (-2.780525889e-02 -1.632199415e+00 1.218509962e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.361307394e-01 -6.612610996e-01 4.221011889e+01) (4.080498538e-01 -6.951314722e-03 4.476899642e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.44           	((-2.636357504e+00 -3.718604285e+00 2.279224826e-17) (-2.410302959e-02 -1.630910154e+00 1.223109681e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.296510712e-01 -6.590893760e-01 4.222854379e+01) (4.077275385e-01 -6.025757398e-03 4.478874681e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.48           	((-2.624981295e+00 -3.687935873e+00 2.259060558e-17) (-2.006196322e-02 -1.629702927e+00 1.229133122e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.219839682e-01 -6.562453239e-01 4.224643925e+01) (4.074257317e-01 -5.015490805e-03 4.480814834e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.52           	((-2.614691573e+00 -3.658353234e+00 2.236894813e-17) (-1.606726716e-02 -1.628575683e+00 1.235437167e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.145883085e-01 -6.536728932e-01 4.226490896e+01) (4.071439206e-01 -4.016816789e-03 4.482808591e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.56           	((-2.606470325e+00 -3.630474013e+00 2.212755332e-17) (-1.194136018e-02 -1.627488291e+00 1.242468463e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.076185032e-01 -6.516175812e-01 4.228387859e+01) (4.068720727e-01 -2.985340045e-03 4.484810837e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.6            	((-2.598406150e+00 -3.601723355e+00 2.187128813e-17) (-7.591578777e-03 -1.626412352e+00 1.250017868e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.004308387e-01 -6.496015376e-01 4.230355948e+01) (4.066030880e-01 -1.897894694e-03 4.486833883e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.64           	((-2.590761511e+00 -3.571685249e+00 2.160414167e-17) (-2.989897331e-03 -1.625364069e+00 1.257855968e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.929213123e-01 -6.476903777e-01 4.232394253e+01) (4.063410171e-01 -7.474743328e-04 4.488883071e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.68           	((-2.583972719e+00 -3.541950957e+00 2.132964409e-17) (1.738459881e-03 -1.624288952e+00 1.266036337e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.854877391e-01 -6.459931797e-01 4.234452837e+01) (4.060722381e-01 4.346149702e-04 4.490936880e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.72           	((-2.578279821e+00 -3.513126824e+00 2.105359755e-17) (6.474329227e-03 -1.623215693e+00 1.274077842e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.782817059e-01 -6.445699554e-01 4.236558878e+01) (4.058039232e-01 1.618582307e-03 4.493000821e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.76           	((-2.571613158e+00 -3.482594396e+00 2.077837691e-17) (1.131350989e-02 -1.622117649e+00 1.282278561e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.706485990e-01 -6.429032896e-01 4.238671418e+01) (4.055294122e-01 2.828377473e-03 4.495067742e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.8            	((-2.539384376e+00 -3.443406102e+00 2.052770593e-17) (1.596327779e-02 -1.620956629e+00 1.292847002e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.608515254e-01 -6.348460940e-01 4.243361586e+01) (4.052391573e-01 3.990819446e-03 4.497441381e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.84           	((-2.549633338e+00 -3.419849904e+00 2.024533939e-17) (2.082724071e-02 -1.619556271e+00 1.297968037e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.549624760e-01 -6.374083345e-01 4.243385996e+01) (4.048890677e-01 5.206810178e-03 4.500610853e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.88           	((-2.539019277e+00 -3.389555066e+00 1.997949410e-17) (2.558739202e-02 -1.617999391e+00 1.304837634e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.473887665e-01 -6.347548193e-01 4.245610049e+01) (4.044998476e-01 6.396848006e-03 4.503147791e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.92           	((-2.539471789e+00 -3.361309770e+00 1.970033148e-17) (2.994176734e-02 -1.617037676e+00 1.311820097e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.403274425e-01 -6.348679473e-01 4.247845737e+01) (4.042594190e-01 7.485441836e-03 4.504615400e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
14.96           	((-2.535448823e+00 -3.330046260e+00 1.941377120e-17) (3.480197183e-02 -1.615702395e+00 1.319649089e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.325115650e-01 -6.338622057e-01 4.249990018e+01) (4.039255986e-01 8.700492958e-03 4.506534867e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
15              	((-2.530007431e+00 -3.297962277e+00 1.911669003e-17) (3.975033161e-02 -1.614344422e+00 1.328132551e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.244905693e-01 -6.325018577e-01 4.252198408e+01) (4.035861055e-01 9.937582902e-03 4.508762713e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
15.04           	((-2.523692602e+00 -3.264611284e+00 1.880816228e-17) (4.481755514e-02 -1.613047197e+00 1.337081049e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.161528210e-01 -6.309231505e-01 4.254464355e+01) (4.032617993e-01 1.120438879e-02 4.511122961e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
15.08           	((-2.517461284e+00 -3.230725162e+00 1.848756192e-17) (4.998131982e-02 -1.611759200e+00 1.346412485e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.076812906e-01 -6.293653209e-01 4.256773581e+01) (4.029398000e-01 1.249532995e-02 4.513522230e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
15.12           	((-2.511988736e+00 -3.196808370e+00 1.815533260e-17) (5.523768605e-02 -1.610525378e+00 1.356101267e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.992020924e-01 -6.279971840e-01 4.259125914e+01) (4.026313444e-01 1.380942151e-02 4.515925727e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
15.16           	((-2.505998290e+00 -3.162026608e+00 1.781435462e-17) (6.062860026e-02 -1.609290507e+00 1.366072515e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.905066521e-01 -6.264995724e-01 4.261515676e+01) (4.023226268e-01 1.515715007e-02 4.518329677e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
