# Forces        
# CofR          : (0.000000000e+00 0.000000000e+00 0.000000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
9.28            	((1.214848606e+00 -2.031938116e-03 2.099650248e-19) (1.165731186e+00 -1.199841979e-03 -2.071125611e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.079845291e-04 3.037121515e-01 5.289796379e-13) (2.999604946e-04 2.914327964e-01 -2.318162174e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.32            	((1.214587082e+00 -2.031954142e-03 2.099327355e-19) (1.165465083e+00 -1.200144895e-03 -2.070777243e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.079885354e-04 3.036467706e-01 5.287656164e-13) (3.000362238e-04 2.913662707e-01 -2.314921834e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.36            	((1.214328248e+00 -2.032381746e-03 2.099010973e-19) (1.165201989e+00 -1.200456949e-03 -2.070431620e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.080954366e-04 3.035820621e-01 5.285914935e-13) (3.001142374e-04 2.913004973e-01 -2.311722148e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.4             	((1.214073093e+00 -2.031883636e-03 2.098695204e-19) (1.164941957e+00 -1.200688535e-03 -2.070093594e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.079709090e-04 3.035182733e-01 5.283236956e-13) (3.001721338e-04 2.912354893e-01 -2.308560857e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.44            	((1.213820481e+00 -2.031867861e-03 2.098386099e-19) (1.164684872e+00 -1.200948428e-03 -2.069757913e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.079669652e-04 3.034551204e-01 5.281062046e-13) (3.002371070e-04 2.911712180e-01 -2.305437068e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.48            	((1.213570745e+00 -2.031876775e-03 2.098081175e-19) (1.164430710e+00 -1.201219463e-03 -2.069426270e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.079691939e-04 3.033926864e-01 5.278921831e-13) (3.003048659e-04 2.911076775e-01 -2.302351133e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.52            	((1.213323728e+00 -2.031761876e-03 2.097780667e-19) (1.164179417e+00 -1.201477379e-03 -2.069098868e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.079404690e-04 3.033309320e-01 5.276731743e-13) (3.003693447e-04 2.910448542e-01 -2.299303301e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.56            	((1.213051441e+00 -2.034054187e-03 2.096422686e-19) (1.163948350e+00 -1.201936773e-03 -2.068735314e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.085135468e-04 3.032628602e-01 5.281935913e-13) (3.004841934e-04 2.909870876e-01 -2.296800456e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.6             	((1.212831216e+00 -2.033641008e-03 2.096234669e-19) (1.163715460e+00 -1.202567016e-03 -2.068428148e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.084102519e-04 3.032078041e-01 5.286793139e-13) (3.006417539e-04 2.909288651e-01 -2.294157092e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.64            	((1.212613249e+00 -2.034708110e-03 2.095968327e-19) (1.163490340e+00 -1.202996937e-03 -2.068126726e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.086770275e-04 3.031533123e-01 5.285208035e-13) (3.007492341e-04 2.908725850e-01 -2.291366412e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.68            	((1.212394797e+00 -2.034796460e-03 2.095687295e-19) (1.163268909e+00 -1.203353183e-03 -2.067830758e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.086991150e-04 3.030986992e-01 5.281012173e-13) (3.008382959e-04 2.908172273e-01 -2.288471488e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.72            	((1.212177334e+00 -2.034913687e-03 2.095421284e-19) (1.163049734e+00 -1.203688154e-03 -2.067538758e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.087284218e-04 3.030443336e-01 5.276716564e-13) (3.009220386e-04 2.907624336e-01 -2.285505512e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.76            	((1.211965288e+00 -2.033753691e-03 2.095140582e-19) (1.162832530e+00 -1.203823423e-03 -2.067255176e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.084384227e-04 3.029913220e-01 5.272978235e-13) (3.009558557e-04 2.907081324e-01 -2.282493003e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.8             	((1.211754000e+00 -2.032670163e-03 2.094908279e-19) (1.162617859e+00 -1.204142692e-03 -2.066974645e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.081675407e-04 3.029385000e-01 5.268554690e-13) (3.010356730e-04 2.906544647e-01 -2.279464740e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.84            	((1.211542655e+00 -2.030825503e-03 2.094612110e-19) (1.162404118e+00 -1.204268715e-03 -2.066693647e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.077063757e-04 3.028856637e-01 5.265985131e-13) (3.010671787e-04 2.906010295e-01 -2.276508553e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.88            	((1.211332361e+00 -2.034377767e-03 2.094376130e-19) (1.162191709e+00 -1.205029851e-03 -2.066402121e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.085944418e-04 3.028330903e-01 5.266089214e-13) (3.012574628e-04 2.905479272e-01 -2.273556657e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.92            	((1.211123114e+00 -2.034690101e-03 2.094121174e-19) (1.161980784e+00 -1.205572191e-03 -2.066121432e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.086725252e-04 3.027807786e-01 5.264397859e-13) (3.013930478e-04 2.904951961e-01 -2.270632307e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.96            	((1.210917060e+00 -2.034473702e-03 2.093868169e-19) (1.161771376e+00 -1.206039201e-03 -2.065846183e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.086184256e-04 3.027292650e-01 5.262068992e-13) (3.015098002e-04 2.904428441e-01 -2.267746517e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10              	((1.210713133e+00 -2.033333019e-03 2.093611909e-19) (1.161563813e+00 -1.206290699e-03 -2.065576555e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.083332548e-04 3.026782832e-01 5.258809881e-13) (3.015726748e-04 2.903909533e-01 -2.264894798e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.04           	((1.210509815e+00 -2.035301041e-03 2.093384632e-19) (1.161357952e+00 -1.206942887e-03 -2.065299027e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.088252602e-04 3.026274537e-01 5.259295603e-13) (3.017357218e-04 2.903394881e-01 -2.262082794e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.08           	((1.210309632e+00 -2.035363661e-03 2.093136932e-19) (1.161153988e+00 -1.207425485e-03 -2.065031676e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.088409151e-04 3.025774080e-01 5.257248629e-13) (3.018563712e-04 2.902884971e-01 -2.259310581e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.12           	((1.210113443e+00 -2.035338909e-03 2.092884789e-19) (1.160952339e+00 -1.207945785e-03 -2.064770372e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.088347272e-04 3.025283609e-01 5.254780985e-13) (3.019864462e-04 2.902380848e-01 -2.256574639e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.16           	((1.209915158e+00 -2.036077790e-03 2.092656160e-19) (1.160752200e+00 -1.208473450e-03 -2.064504999e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.090194474e-04 3.024787896e-01 5.253787856e-13) (3.021183626e-04 2.901880499e-01 -2.253882812e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.2            	((1.209720115e+00 -2.036219154e-03 2.092423886e-19) (1.160553927e+00 -1.208937394e-03 -2.064245341e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.090547884e-04 3.024300288e-01 5.252543192e-13) (3.022343484e-04 2.901384819e-01 -2.251233567e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.24           	((1.209526905e+00 -2.036335120e-03 2.092194790e-19) (1.160357514e+00 -1.209382388e-03 -2.063988411e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.090837800e-04 3.023817262e-01 5.251448148e-13) (3.023455969e-04 2.900893785e-01 -2.248628269e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.28           	((1.209335447e+00 -2.036459401e-03 2.091969029e-19) (1.160162949e+00 -1.209818303e-03 -2.063734015e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.091148501e-04 3.023338619e-01 5.250509229e-13) (3.024545757e-04 2.900407373e-01 -2.246070053e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.32           	((1.209145536e+00 -2.036572279e-03 2.091747250e-19) (1.159970193e+00 -1.210246852e-03 -2.063481866e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.091430699e-04 3.022863839e-01 5.249876055e-13) (3.025617131e-04 2.899925483e-01 -2.243561047e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.36           	((1.208955743e+00 -2.036282389e-03 2.091534405e-19) (1.159779039e+00 -1.210640917e-03 -2.063231036e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.090705973e-04 3.022389358e-01 5.249342627e-13) (3.026602294e-04 2.899447597e-01 -2.241105402e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.4            	((1.208778543e+00 -2.038619434e-03 2.091275976e-19) (1.159590730e+00 -1.211386229e-03 -2.062992332e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.096548585e-04 3.021946357e-01 5.246866309e-13) (3.028465574e-04 2.898976824e-01 -2.238673002e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.44           	((1.208593748e+00 -2.040086297e-03 2.091057338e-19) (1.159404711e+00 -1.212328384e-03 -2.062744929e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.100215743e-04 3.021484371e-01 5.248084953e-13) (3.030820960e-04 2.898511779e-01 -2.236273081e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.48           	((1.208411439e+00 -2.038013879e-03 2.090873415e-19) (1.159219990e+00 -1.212986866e-03 -2.062510608e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.095034697e-04 3.021028599e-01 5.244908240e-13) (3.032467166e-04 2.898049974e-01 -2.233930411e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.52           	((1.208231168e+00 -2.032706789e-03 2.090691351e-19) (1.159036976e+00 -1.212242027e-03 -2.062286998e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.081766973e-04 3.020577919e-01 5.238075598e-13) (3.030605067e-04 2.897592439e-01 -2.231614607e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.56           	((1.208051266e+00 -2.034234564e-03 2.090485490e-19) (1.158855767e+00 -1.211960729e-03 -2.062048024e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.085586410e-04 3.020128165e-01 5.237405561e-13) (3.029901822e-04 2.897139418e-01 -2.229380361e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.6            	((1.207875618e+00 -2.034455619e-03 2.090280654e-19) (1.158676350e+00 -1.212041268e-03 -2.061816804e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.086139048e-04 3.019689045e-01 5.235332567e-13) (3.030103169e-04 2.896690876e-01 -2.227283513e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.64           	((1.207700496e+00 -2.034462305e-03 2.090079849e-19) (1.158498845e+00 -1.212275512e-03 -2.061587562e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.086155762e-04 3.019251240e-01 5.233344140e-13) (3.030688780e-04 2.896247112e-01 -2.225324495e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.68           	((1.207528594e+00 -2.034721621e-03 2.089883470e-19) (1.158322986e+00 -1.212485019e-03 -2.061361501e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.086804052e-04 3.018821485e-01 5.230993590e-13) (3.031212548e-04 2.895807466e-01 -2.223478940e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.72           	((1.207358340e+00 -2.034905892e-03 2.089684554e-19) (1.158149033e+00 -1.212758105e-03 -2.061137713e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.087264730e-04 3.018395849e-01 5.229254529e-13) (3.031895264e-04 2.895372582e-01 -2.221721220e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.76           	((1.207188937e+00 -2.033962164e-03 2.089499966e-19) (1.157976780e+00 -1.212955352e-03 -2.060918090e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.084905411e-04 3.017972342e-01 5.226537519e-13) (3.032388379e-04 2.894941950e-01 -2.220035333e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.8            	((1.207021219e+00 -2.033436498e-03 2.089312257e-19) (1.157806228e+00 -1.213019054e-03 -2.060700725e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.083591245e-04 3.017553047e-01 5.223729435e-13) (3.032547634e-04 2.894515569e-01 -2.218418128e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.84           	((1.206855463e+00 -2.033106987e-03 2.089126651e-19) (1.157637423e+00 -1.213117406e-03 -2.060484753e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.082767467e-04 3.017138657e-01 5.221942670e-13) (3.032793515e-04 2.894093557e-01 -2.216857787e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.88           	((1.206691291e+00 -2.032609127e-03 2.088944386e-19) (1.157470314e+00 -1.213184465e-03 -2.060271322e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.081522818e-04 3.016728228e-01 5.220199273e-13) (3.032961163e-04 2.893675785e-01 -2.215354827e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.92           	((1.206528610e+00 -2.031833848e-03 2.088765687e-19) (1.157304859e+00 -1.213176219e-03 -2.060060372e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.079584619e-04 3.016321525e-01 5.218349624e-13) (3.032940547e-04 2.893262148e-01 -2.213906821e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.96           	((1.206367251e+00 -2.030585231e-03 2.088591139e-19) (1.157141000e+00 -1.213034232e-03 -2.059851894e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.076463076e-04 3.015918126e-01 5.216512985e-13) (3.032585580e-04 2.892852500e-01 -2.212513269e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11              	((1.206209057e+00 -2.031494998e-03 2.088412205e-19) (1.156978778e+00 -1.212848714e-03 -2.059644436e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.078737495e-04 3.015522642e-01 5.215179417e-13) (3.032121786e-04 2.892446945e-01 -2.211177826e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.04           	((1.206054943e+00 -2.038743049e-03 2.088210797e-19) (1.156819728e+00 -1.214636156e-03 -2.059438320e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.096857622e-04 3.015137356e-01 5.213188822e-13) (3.036590391e-04 2.892049321e-01 -2.209798948e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.08           	((1.205899001e+00 -2.038760675e-03 2.088041922e-19) (1.156661672e+00 -1.215686505e-03 -2.059239106e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.096901688e-04 3.014747502e-01 5.210914165e-13) (3.039216263e-04 2.891654180e-01 -2.208479805e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.12           	((1.205754763e+00 -2.047009321e-03 2.087841525e-19) (1.156505487e+00 -1.217018664e-03 -2.059039506e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.117523301e-04 3.014386908e-01 5.209940552e-13) (3.042546659e-04 2.891263718e-01 -2.207183255e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.16           	((1.205602848e+00 -2.049995065e-03 2.087663171e-19) (1.156352663e+00 -1.220029769e-03 -2.058843897e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.124987663e-04 3.014007120e-01 5.206766008e-13) (3.050074422e-04 2.890881657e-01 -2.205776613e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.2            	((1.205451572e+00 -2.049464749e-03 2.087507548e-19) (1.156199880e+00 -1.221368580e-03 -2.058651512e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.123661873e-04 3.013628929e-01 5.204588930e-13) (3.053421451e-04 2.890499701e-01 -2.204437225e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.24           	((1.205302094e+00 -2.049136040e-03 2.087350871e-19) (1.156048363e+00 -1.222303873e-03 -2.058460428e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.122840101e-04 3.013255235e-01 5.203103573e-13) (3.055759682e-04 2.890120906e-01 -2.203096635e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.28           	((1.205154381e+00 -2.049396514e-03 2.087195983e-19) (1.155898272e+00 -1.223066863e-03 -2.058268614e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.123491284e-04 3.012885953e-01 5.203281382e-13) (3.057667157e-04 2.889745680e-01 -2.201797647e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.32           	((1.205008122e+00 -2.049254129e-03 2.087041282e-19) (1.155749651e+00 -1.223738437e-03 -2.058081363e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.123135322e-04 3.012520305e-01 5.201672426e-13) (3.059346093e-04 2.889374127e-01 -2.200579500e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.36           	((1.204863230e+00 -2.049136365e-03 2.086889438e-19) (1.155602481e+00 -1.224338662e-03 -2.057895683e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.122840912e-04 3.012158074e-01 5.200475467e-13) (3.060846654e-04 2.889006203e-01 -2.199432796e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.4            	((1.204720396e+00 -2.049247188e-03 2.086734448e-19) (1.155456882e+00 -1.224961405e-03 -2.057712072e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.123117971e-04 3.011800991e-01 5.199859640e-13) (3.062403514e-04 2.888642205e-01 -2.198351741e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.44           	((1.204579030e+00 -2.049540798e-03 2.086584643e-19) (1.155312745e+00 -1.225537681e-03 -2.057530551e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.123851995e-04 3.011447574e-01 5.198699544e-13) (3.063844201e-04 2.888281863e-01 -2.197340628e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.48           	((1.204438879e+00 -2.049725183e-03 2.086436677e-19) (1.155170062e+00 -1.226109408e-03 -2.057350726e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.124312957e-04 3.011097196e-01 5.197840856e-13) (3.065273521e-04 2.887925155e-01 -2.196376862e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.52           	((1.204300145e+00 -2.049947728e-03 2.086290613e-19) (1.155028819e+00 -1.226673987e-03 -2.057172763e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.124869321e-04 3.010750362e-01 5.197242376e-13) (3.066684967e-04 2.887572046e-01 -2.195452973e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.56           	((1.204162794e+00 -2.050219785e-03 2.086146493e-19) (1.154889000e+00 -1.227237995e-03 -2.056996588e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.125549464e-04 3.010406984e-01 5.196559329e-13) (3.068094988e-04 2.887222501e-01 -2.194560266e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.6            	((1.204026773e+00 -2.050536040e-03 2.086004401e-19) (1.154750586e+00 -1.227806144e-03 -2.056822139e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.126340099e-04 3.010066932e-01 5.196012891e-13) (3.069515360e-04 2.886876464e-01 -2.193691292e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.64           	((1.203891968e+00 -2.050980294e-03 2.085864448e-19) (1.154613539e+00 -1.228392140e-03 -2.056649093e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.127450735e-04 3.009729921e-01 5.195854597e-13) (3.070980351e-04 2.886533848e-01 -2.192839933e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.68           	((1.203758163e+00 -2.051699727e-03 2.085726763e-19) (1.154477795e+00 -1.229022675e-03 -2.056476779e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.129249317e-04 3.009395408e-01 5.195999880e-13) (3.072556687e-04 2.886194488e-01 -2.192001315e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.72           	((1.203628301e+00 -2.050898450e-03 2.085585825e-19) (1.154343726e+00 -1.229516877e-03 -2.056312824e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.127246125e-04 3.009070753e-01 5.194551386e-13) (3.073792191e-04 2.885859316e-01 -2.191169144e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.76           	((1.203497941e+00 -2.050344761e-03 2.085452319e-19) (1.154211211e+00 -1.229829211e-03 -2.056147034e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.125861903e-04 3.008744852e-01 5.194735701e-13) (3.074573028e-04 2.885528028e-01 -2.190345467e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.8            	((1.203371462e+00 -2.048924234e-03 2.085316608e-19) (1.154080572e+00 -1.229822001e-03 -2.055989838e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.122310585e-04 3.008428655e-01 5.191279264e-13) (3.074555003e-04 2.885201431e-01 -2.189532579e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.84           	((1.203242868e+00 -2.049237422e-03 2.085189516e-19) (1.153950619e+00 -1.230125327e-03 -2.055825300e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.123093556e-04 3.008107170e-01 5.191628377e-13) (3.075313318e-04 2.884876547e-01 -2.188726092e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.88           	((1.203113657e+00 -2.049453979e-03 2.085069410e-19) (1.153821546e+00 -1.230476304e-03 -2.055660111e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.123634947e-04 3.007784142e-01 5.192517423e-13) (3.076190760e-04 2.884553864e-01 -2.187932553e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.92           	((1.202999774e+00 -2.048776941e-03 2.084909574e-19) (1.153695047e+00 -1.230908806e-03 -2.055517651e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.121942351e-04 3.007499435e-01 5.188295540e-13) (3.077272015e-04 2.884237617e-01 -2.187136168e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.96           	((1.202873697e+00 -2.049897427e-03 2.084788379e-19) (1.153570153e+00 -1.231274975e-03 -2.055356787e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.124743567e-04 3.007184242e-01 5.187946427e-13) (3.078187438e-04 2.883925384e-01 -2.186329818e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12              	((1.202750324e+00 -2.050151423e-03 2.084668226e-19) (1.153445824e+00 -1.231658475e-03 -2.055200340e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.125378559e-04 3.006875811e-01 5.187892217e-13) (3.079146187e-04 2.883614561e-01 -2.185525890e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.04           	((1.202628795e+00 -2.049968673e-03 2.084550306e-19) (1.153322481e+00 -1.232015598e-03 -2.055047127e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.124921682e-04 3.006571989e-01 5.187347947e-13) (3.080038995e-04 2.883306202e-01 -2.184722193e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.08           	((1.202510002e+00 -2.050951184e-03 2.084419550e-19) (1.153200542e+00 -1.232449059e-03 -2.054894688e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.127377959e-04 3.006275004e-01 5.187599482e-13) (3.081122647e-04 2.883001356e-01 -2.183915621e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.12           	((1.202391680e+00 -2.051241571e-03 2.084301807e-19) (1.153079978e+00 -1.232961175e-03 -2.054744910e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.128103928e-04 3.005979201e-01 5.186840540e-13) (3.082402937e-04 2.882699946e-01 -2.183113516e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.16           	((1.202274470e+00 -2.051465064e-03 2.084185371e-19) (1.152960497e+00 -1.233364588e-03 -2.054596704e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.128662660e-04 3.005686174e-01 5.186647552e-13) (3.083411469e-04 2.882401241e-01 -2.182314532e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.2            	((1.202158654e+00 -2.051687607e-03 2.084067023e-19) (1.152842365e+00 -1.233824738e-03 -2.054450163e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.129219018e-04 3.005396634e-01 5.186263745e-13) (3.084561844e-04 2.882105912e-01 -2.181513883e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.24           	((1.202043868e+00 -2.051838774e-03 2.083952684e-19) (1.152725379e+00 -1.234236353e-03 -2.054305282e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.129596935e-04 3.005109670e-01 5.186055578e-13) (3.085590882e-04 2.881813447e-01 -2.180719060e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.28           	((1.201930271e+00 -2.051982613e-03 2.083839660e-19) (1.152609576e+00 -1.234629316e-03 -2.054161999e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.129956532e-04 3.004825678e-01 5.185600213e-13) (3.086573291e-04 2.881523939e-01 -2.179930175e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.32           	((1.201817853e+00 -2.052122671e-03 2.083727983e-19) (1.152494952e+00 -1.235010358e-03 -2.054020296e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.130306677e-04 3.004544632e-01 5.185366025e-13) (3.087525895e-04 2.881237380e-01 -2.179149071e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
